RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,11350,노원구,10500,상계동,1,대지,0691,0000,상계주공7(고층),2025-02-15,65000,59.39,0.0,14.0,,,1988,아파트,중개거래,서울 노원구
2025,11590,동작구,10100,노량진동,1,대지,0325,0000,신동아리버파크,2025-02-15,93500,59.67,0.0,9.0,,,2001,아파트,중개거래,서울 동작구
2025,11470,양천구,10100,신정동,1,대지,0329,0000,목동신시가지14,2025-02-15,129800,55.02,0.0,2.0,,,1987,아파트,중개거래,서울 양천구
2025,11230,동대문구,11000,이문동,3,블럭,0149,0008,이문 아이파크 자이,2025-02-15,99752,59.96,0.0,22.0,분양권,,0,아파트,중개거래,서울 동대문구
2025,11230,동대문구,11000,이문동,3,블럭,0149,0008,이문 아이파크 자이,2025-02-15,112701,59.96,0.0,12.0,분양권,,0,아파트,중개거래,서울 동대문구
2025,11215,광진구,10400,광장동,1,대지,0570,0000,상록타워아파트,2025-02-15,72000,49.65,0.0,7.0,,,1997,아파트,중개거래,서울 광진구
2025,11545,금천구,10300,시흥동,1,대지,0857,0009,상목빌,2025-02-15,29700,44.03,28.0,2.0,,,2014,연립다세대,중개거래,서울 금천구
2025,11530,구로구,10700,개봉동,1,대지,0170,0030,신개봉삼환,2025-02-15,53000,59.81,0.0,15.0,,,2001,아파트,중개거래,서울 구로구
2025,11620,관악구,10100,봉천동,1,대지,1733,0000,e편한세상서울대입구2차,2025-02-15,118500,84.31,0.0,12.0,,,2020,아파트,중개거래,서울 관악구
2025,11260,중랑구,10600,신내동,1,대지,0479,0000,중앙하이츠,2025-02-15,59500,84.97,0.0,14.0,,,1996,아파트,중개거래,서울 중랑구
2025,11680,강남구,10300,개포동,1,대지,1281,0000,디에이치아너힐즈,2025-02-15,340000,84.355,0.0,28.0,,,2019,아파트,중개거래,서울 강남구
2025,11380,은평구,10900,신사동,1,대지,0372,0000,응암역효성해링턴플레이스,2025-02-15,71200,59.94,0.0,4.0,,,2019,아파트,중개거래,"서울 관악구, 서울 은평구"
2025,11260,중랑구,10200,상봉동,1,대지,0102,0032,YMSTOWERD동,2025-02-15,41000,40.16,18.0,9.0,,,2018,연립다세대,중개거래,서울 중랑구
2025,11380,은평구,11400,진관동,1,대지,0100,0000,은평헤스티아,2025-02-15,12200,26.23,39.39,8.0,,,2015,오피스텔,중개거래,서울 은평구
2025,11380,은평구,11400,진관동,1,대지,0060,0000,은평뉴타운솔하임,2025-02-15,14000,14.235,0.0,15.0,,,2017,아파트,중개거래,서울 은평구
2025,11290,성북구,13800,장위동,1,대지,0065,0196,모던하우스Ⅰ,2025-02-15,35000,27.49,17.0,3.0,,,2019,연립다세대,중개거래,서울 성북구
2025,11545,금천구,10300,시흥동,1,대지,0806,0000,시흥동월드메르디앙,2025-02-15,44900,59.88,0.0,2.0,,20250221,2006,아파트,중개거래,서울 금천구
2025,11410,서대문구,11000,북아현동,1,대지,1009,0000,두산,2025-02-15,92000,59.96,0.0,6.0,,,1999,아파트,중개거래,서울 서대문구
2025,11440,마포구,12500,성산동,1,대지,0020,0017,유진하이츠,2025-02-15,48000,85.86,32.0,4.0,,,1993,연립다세대,중개거래,서울 마포구
2025,11545,금천구,10300,시흥동,1,대지,0806,0000,시흥동월드메르디앙,2025-02-15,44900,59.88,0.0,2.0,,,2006,아파트,중개거래,서울 금천구
2025,11200,성동구,12200,용답동,1,대지,0086,0001,LKPLACE1차,2025-02-15,49000,25.71,18.0,3.0,,,2023,연립다세대,중개거래,서울 성동구
2025,11440,마포구,12500,성산동,1,대지,0271,0023,상인파크빌,2025-02-15,78500,91.38,0.0,5.0,,,2002,아파트,중개거래,서울 마포구
2025,11590,동작구,10300,상도1동,1,대지,0325,0006,H.S빌,2025-02-15,16500,30.55,20.0,5.0,,,2008,연립다세대,직거래,
2025,11740,강동구,10600,둔촌동,1,대지,0110,0006,명문아이빌3단지,2025-02-15,40000,46.39,28.0,6.0,,,2016,연립다세대,중개거래,서울 강동구
2025,11680,강남구,10300,개포동,1,대지,1255,0007,F.ROADVILLA,2025-02-15,45000,19.4,13.0,2.0,,,2022,연립다세대,중개거래,서울 강남구
2025,11350,노원구,10200,월계동,1,대지,0949,0000,꿈의숲SKVIEW,2025-02-15,84800,84.93,0.0,13.0,,,2016,아파트,중개거래,서울 노원구
2025,11410,서대문구,12000,남가좌동,1,대지,0385,0000,DMC파크뷰자이2단지,2025-02-15,125000,84.968,0.0,21.0,,,2015,아파트,중개거래,서울 서대문구
2025,11380,은평구,10800,역촌동,1,대지,0081,0031,유성아이비,2025-02-15,23000,29.8,18.0,2.0,,,2013,연립다세대,중개거래,서울 은평구
2025,11350,노원구,10200,월계동,1,대지,0922,0000,서광,2025-02-15,58500,59.96,0.0,8.0,,,1994,아파트,중개거래,서울 노원구
2025,11500,강서구,10200,등촌동,1,대지,0638,0000,서광등촌마을아파트,2025-02-15,80000,59.67,0.0,14.0,,,1999,아파트,중개거래,"서울 강서구, 서울 영등포구"
2025,11560,영등포구,11800,도림동,1,대지,0250,0000,메종드카라,2025-02-15,45700,29.85,17.0,2.0,,,2021,연립다세대,중개거래,서울 영등포구
2025,11530,구로구,10800,오류동,1,대지,0058,0001,원타워3차,2025-02-15,11950,17.28,27.65,5.0,,,2018,오피스텔,중개거래,서울 구로구
2025,11305,강북구,10100,미아동,1,대지,1369,0000,꿈의숲해링턴플레이스,2025-02-15,78500,59.36,0.0,6.0,,,2019,아파트,중개거래,서울 강북구
2025,11200,성동구,11200,금호동4가,1,대지,0235,0000,서울숲2차푸르지오,2025-02-15,146200,59.839,0.0,2.0,,,2012,아파트,중개거래,서울 성동구
2025,11500,강서구,10300,화곡동,1,대지,0061,0018,우화그린,2025-02-15,15300,26.98,15.0,2.0,,,2012,연립다세대,중개거래,서울 강서구
2025,11200,성동구,11200,금호동4가,1,대지,0235,0000,서울숲2차푸르지오,2025-02-15,175000,59.907,0.0,7.0,,,2012,아파트,중개거래,서울 성동구
2025,11200,성동구,10700,행당동,1,대지,0377,0000,서울숲더샵,2025-02-15,197500,101.45,0.0,11.0,,,2014,아파트,중개거래,서울 성동구
2025,11440,마포구,10400,도화동,1,대지,0571,0000,나눔빌딩,2025-02-15,24000,25.56,33.5718,17.0,,,2015,오피스텔,중개거래,서울 마포구
2025,11530,구로구,10200,구로동,1,대지,1269,0000,중앙하이츠(1269),2025-02-15,81000,82.301,0.0,18.0,,,2001,아파트,중개거래,서울 구로구
2025,11440,마포구,10900,염리동,1,대지,0532,0000,마포프레스티지자이,2025-02-15,175000,59.839,0.0,15.0,,,2021,아파트,중개거래,서울 마포구
2025,11440,마포구,10900,염리동,1,대지,0521,0000,마포자이,2025-02-15,204500,113.803,0.0,6.0,,,2003,아파트,중개거래,서울 마포구
2025,11140,중구,17400,만리동2가,1,대지,0273,0000,서울역센트럴자이,2025-02-15,155000,59.98,0.0,12.0,,,2017,아파트,중개거래,"서울 송파구, 서울 중구"
2025,11440,마포구,10500,용강동,1,대지,0380,0000,마포용강삼성래미안,2025-02-15,179000,114.03,0.0,2.0,,20250224,2003,아파트,중개거래,서울 마포구
2025,11440,마포구,10500,용강동,1,대지,0380,0000,마포용강삼성래미안,2025-02-15,179000,114.03,0.0,2.0,,,2003,아파트,중개거래,서울 마포구
2025,11530,구로구,10200,구로동,1,대지,1269,0000,중앙하이츠(1269),2025-02-15,77800,82.301,0.0,4.0,,,2001,아파트,중개거래,서울 구로구
2025,11230,동대문구,11000,이문동,1,대지,0086,0135,(86-135),2025-02-15,63900,22.65,20.0,-1.0,,,1994,연립다세대,중개거래,서울 동대문구
2025,11170,용산구,10800,서계동,1,대지,0219,0017,서울역풍림아이원플러스,2025-02-15,27000,27.95,40.13,12.0,,,2004,오피스텔,중개거래,"서울 성동구, 서울 용산구"
2025,11320,도봉구,10800,도봉동,1,대지,0641,0000,서원,2025-02-15,37300,49.77,0.0,8.0,,,1996,아파트,중개거래,서울 도봉구
2025,11440,마포구,10100,아현동,1,대지,0777,0000,마포래미안푸르지오2단지,2025-02-15,200000,84.891,0.0,18.0,,,2014,아파트,중개거래,서울 마포구
2025,11440,마포구,10800,대흥동,1,대지,0806,0000,마포그랑자이,2025-02-15,165000,59.98,0.0,13.0,,,2020,아파트,중개거래,서울 마포구
2025,11440,마포구,12200,합정동,1,대지,0473,0000,마포 한강 2차 푸르지오,2025-02-15,30000,23.08,34.3647,17.0,,,2016,오피스텔,중개거래,서울 마포구
2025,11230,동대문구,10500,답십리동,1,대지,0989,0001,우성그린,2025-02-15,59000,59.36,0.0,4.0,,,1997,아파트,중개거래,서울 동대문구
2025,11380,은평구,11000,증산동,1,대지,0173,0001,디오반,2025-02-15,11200,14.46,0.0,6.0,,,2011,아파트,중개거래,서울 은평구
2025,11560,영등포구,13200,신길동,1,대지,4518,0000,우성2,2025-02-15,93500,64.4,0.0,1.0,,,1986,아파트,중개거래,"서울 동작구, 서울 송파구"
2025,11650,서초구,10800,서초동,1,대지,1330,0000,서초동삼성쉐르빌2,2025-02-15,31000,35.17,0.0,4.0,,,2002,아파트,중개거래,서울 서초구
2025,11440,마포구,10400,도화동,1,대지,0357,0000,도화동현대,2025-02-15,145000,128.26,0.0,11.0,,,1996,아파트,중개거래,서울 마포구
2025,11500,강서구,10600,내발산동,1,대지,0749,0000,마곡수명산파크5단지,2025-02-15,86500,59.84,0.0,3.0,,,2008,아파트,중개거래,서울 강서구
2025,11590,동작구,10200,상도동,1,대지,0415,0000,중앙하이츠빌,2025-02-15,104000,84.979,0.0,8.0,,,2003,아파트,중개거래,서울 동작구
2025,11620,관악구,10100,봉천동,1,대지,0196,0217,낙원빌라,2025-02-15,30700,72.07,33.0,4.0,,,2001,연립다세대,중개거래,서울 관악구
2025,11650,서초구,11100,신원동,1,대지,0619,0000,서초포레스타6단지,2025-02-15,136500,59.98,0.0,5.0,,,2015,아파트,중개거래,"서울 강남구, 서울 서초구"
2025,11470,양천구,10200,목동,1,대지,0200,0000,우성,2025-02-15,128000,84.44,0.0,4.0,,,1992,아파트,중개거래,서울 양천구
2025,11500,강서구,10500,마곡동,1,대지,0776,0002,마곡센트럴대방디엠시티오피스텔,2025-02-15,18200,24.021,34.5019,11.0,,,2017,오피스텔,중개거래,서울 강서구
2025,11500,강서구,10500,마곡동,1,대지,0760,0000,마곡나루역보타닉푸르지오시티,2025-02-15,22800,22.2,31.65,14.0,,,2017,오피스텔,중개거래,서울 강서구
2025,11410,서대문구,11900,북가좌동,1,대지,0342,0010,(342-10),2025-02-15,12000,37.3,37.0,-1.0,,,1986,연립다세대,중개거래,서울 서대문구
2025,11290,성북구,11900,동선동4가,1,대지,0319,0014,(319-14),2025-02-15,25000,57.39,36.0,1.0,,,1992,연립다세대,중개거래,서울 성북구
2025,11740,강동구,10500,길동,1,대지,0045,0000,우림루미아트,2025-02-15,72000,80.79,0.0,5.0,,,2003,아파트,중개거래,서울 강동구
2025,11230,동대문구,11000,이문동,1,대지,0084,0000,중앙하이츠빌,2025-02-15,60000,59.4,0.0,5.0,,20250227,2002,아파트,중개거래,서울 동대문구
2025,11740,강동구,10200,고덕동,1,대지,0264,0000,(264-0),2025-02-15,50000,40.86,32.0,3.0,,,1986,연립다세대,중개거래,서울 강동구
2025,11170,용산구,12400,한강로1가,1,대지,0050,0001,용산파크자이,2025-02-15,50000,39.25,53.63,18.0,,,2005,오피스텔,중개거래,서울 용산구
2025,11680,강남구,11800,도곡동,1,대지,0933,0000,도곡쌍용예가,2025-02-15,200000,66.95,0.0,7.0,,,1978,아파트,중개거래,서울 강남구
2025,11215,광진구,10100,중곡동,1,대지,0288,0014,용마캐스빌,2025-02-15,25300,51.66,24.0,4.0,,,2002,연립다세대,중개거래,서울 광진구
2025,11230,동대문구,10200,용두동,1,대지,0791,0000,용두두산위브,2025-02-15,113000,84.99,0.0,14.0,,,2009,아파트,중개거래,서울 동대문구
2025,11230,동대문구,10200,용두동,1,대지,0791,0000,용두두산위브,2025-02-15,99500,59.99,0.0,14.0,,,2009,아파트,중개거래,서울 동대문구
2025,11200,성동구,10200,하왕십리동,1,대지,1071,0000,왕십리자이,2025-02-15,123000,59.99,0.0,10.0,,20250225,2017,아파트,중개거래,서울 성동구
2025,11590,동작구,10700,사당동,1,대지,1160,0000,사당롯데캐슬골든포레,2025-02-15,113000,59.977,0.0,6.0,,,2021,아파트,중개거래,서울 동작구
2025,11740,강동구,10600,둔촌동,1,대지,0546,0000,신성둔촌미소지움1,2025-02-15,90000,59.78,0.0,6.0,,,1998,아파트,중개거래,"서울 강동구, 서울 송파구"
2025,11740,강동구,10700,암사동,1,대지,0509,0000,선사현대아파트,2025-02-15,107300,72.85,0.0,20.0,,,2000,아파트,중개거래,서울 강동구
2025,11350,노원구,10300,공릉동,1,대지,0715,0000,시영3차(라이프)아파트,2025-02-15,30600,34.44,0.0,5.0,,,1994,아파트,중개거래,서울 노원구
2025,11560,영등포구,13200,신길동,1,대지,4943,0000,선원가와인,2025-02-15,77800,80.434,0.0,12.0,,,2013,아파트,중개거래,서울 영등포구
2025,11215,광진구,10300,구의동,1,대지,0617,0003,지은아트빌(617-3),2025-02-15,47500,44.53,33.0,4.0,,20250222,2015,연립다세대,중개거래,서울 광진구
2025,11380,은평구,10300,불광동,1,대지,0641,0000,북한산현대힐스테이트3차아파트,2025-02-15,76800,59.99,0.0,6.0,,,2010,아파트,중개거래,서울 은평구
2025,11740,강동구,10700,암사동,1,대지,0414,0002,롯데캐슬퍼스트,2025-02-15,170000,112.11,0.0,14.0,,,2008,아파트,중개거래,"경기 안양시 동안구, 서울 강동구"
2025,11680,강남구,11800,도곡동,1,대지,0527,0000,도곡렉슬,2025-02-15,259000,59.981,0.0,19.0,,,2006,아파트,중개거래,서울 강남구
2025,11200,성동구,11300,옥수동,1,대지,0250,0000,옥수삼성,2025-02-15,180000,114.666,0.0,2.0,,,1999,아파트,중개거래,서울 성동구
2025,11320,도봉구,10700,창동,1,대지,0501,0013,다성홈타운(501-13),2025-02-15,28000,43.6,27.0,4.0,,,2016,연립다세대,중개거래,서울 도봉구
2025,11530,구로구,10200,구로동,1,대지,1259,0000,구일우성,2025-02-15,75000,114.47,0.0,3.0,,,1998,아파트,중개거래,서울 구로구
2025,11740,강동구,10700,암사동,1,대지,0414,0002,롯데캐슬퍼스트,2025-02-15,148500,84.81,0.0,24.0,,,2008,아파트,중개거래,서울 강동구
2025,11260,중랑구,10600,신내동,1,대지,0447,0002,옥산쉐르빌,2025-02-15,19400,46.01,22.0,5.0,,,2002,연립다세대,중개거래,서울 중랑구
2025,11740,강동구,10700,암사동,1,대지,0414,0002,롯데캐슬퍼스트,2025-02-15,122800,59.99,0.0,11.0,,,2008,아파트,중개거래,서울 강동구
2025,11740,강동구,10700,암사동,1,대지,0414,0002,롯데캐슬퍼스트,2025-02-15,127500,59.99,0.0,18.0,,,2008,아파트,중개거래,서울 강동구
2025,11230,동대문구,10500,답십리동,1,대지,0111,0000,답십리대우,2025-02-15,76500,59.76,0.0,14.0,,,2002,아파트,중개거래,서울 동대문구
2025,11230,동대문구,10500,답십리동,1,대지,0080,0000,답십리청솔우성,2025-02-15,70500,59.74,0.0,17.0,,,2000,아파트,중개거래,서울 동대문구
2025,11470,양천구,10200,목동,1,대지,0956,0000,롯데캐슬위너,2025-02-15,120000,84.99,0.0,15.0,,,2005,아파트,중개거래,서울 양천구
2025,11470,양천구,10200,목동,1,대지,0716,0015,예지팰리스92차,2025-02-15,43000,54.16,37.0,4.0,,,2018,연립다세대,중개거래,서울 양천구
2025,11620,관악구,10100,봉천동,1,대지,0875,0010,예성 아이 라이프,2025-02-15,14000,24.66,34.75,9.0,,,2003,오피스텔,중개거래,서울 관악구
2025,11560,영등포구,11300,당산동3가,1,대지,0565,0000,당산계룡리슈빌3단지,2025-02-15,76000,49.963,0.0,11.0,,,2014,아파트,중개거래,서울 영등포구
2025,11440,마포구,12500,성산동,1,대지,0047,0009,성산온세빌,2025-02-15,48000,80.12,45.0,4.0,,,2008,연립다세대,중개거래,서울 마포구
2025,11440,마포구,10100,아현동,1,대지,0327,0022,진성빌라,2025-02-15,51000,59.85,36.0,5.0,,,2001,연립다세대,중개거래,서울 마포구
2025,11470,양천구,10300,신월동,1,대지,1063,0000,롯데캐슬,2025-02-15,86500,59.747,0.0,11.0,,,2014,아파트,중개거래,서울 양천구
2025,11230,동대문구,10400,전농동,1,대지,0124,0036,더하이브,2025-02-15,56000,46.1,26.0,2.0,,,2022,연립다세대,중개거래,서울 동대문구
2025,11560,영등포구,11500,당산동5가,1,대지,0012,0000,당산효성1차,2025-02-15,114000,59.85,0.0,9.0,,,1999,아파트,중개거래,서울 영등포구
2025,11560,영등포구,11500,당산동5가,1,대지,0012,0000,당산효성1차,2025-02-15,114000,59.85,0.0,8.0,,,1999,아파트,중개거래,서울 영등포구
2025,11380,은평구,10600,대조동,1,대지,0091,0086,대고샤인빌,2025-02-15,36000,29.97,20.0,3.0,,,2019,연립다세대,중개거래,서울 은평구
2025,11440,마포구,11800,당인동,1,대지,0024,0013,대도주택,2025-02-15,30500,38.07,19.0,-1.0,,,1991,연립다세대,중개거래,서울 마포구
2025,11530,구로구,10100,신도림동,1,대지,0642,0000,대림2,2025-02-15,116000,84.95,0.0,23.0,,,2001,아파트,중개거래,서울 구로구
2025,11680,강남구,10100,역삼동,1,대지,0757,0000,역삼래미안,2025-02-15,227000,59.73,0.0,11.0,,,2005,아파트,중개거래,서울 강남구
2025,11230,동대문구,10600,장안동,1,대지,0391,0023,레이크시티(391-23),2025-02-15,28500,37.18,24.0,3.0,,,2016,연립다세대,중개거래,서울 동대문구
2025,11320,도봉구,10600,방학동,1,대지,0735,0000,성원아파트,2025-02-15,53000,84.54,0.0,9.0,,,1996,아파트,중개거래,서울 도봉구
2025,11200,성동구,10800,응봉동,1,대지,0015,0000,대림강변타운,2025-02-15,108000,59.76,0.0,4.0,,,2001,아파트,중개거래,서울 성동구
2025,11380,은평구,10500,구산동,1,대지,0003,0021,라온하우스Ⅱ,2025-02-15,22000,29.89,13.0,7.0,,,2012,연립다세대,중개거래,서울 은평구
2025,11230,동대문구,10600,장안동,1,대지,0339,0015,엘림하우스,2025-02-15,37000,53.0,31.0,5.0,,,2015,연립다세대,중개거래,서울 도봉구
2025,11560,영등포구,13200,신길동,1,대지,0059,0002,엔-씨티오피스텔,2025-02-15,13000,27.72,39.39,11.0,,,2000,오피스텔,중개거래,서울 영등포구
2025,11200,성동구,11000,금호동2가,1,대지,1217,0000,래미안하이리버,2025-02-15,141200,59.99,0.0,8.0,,,2012,아파트,중개거래,"서울 서초구, 서울 성동구"
2025,11215,광진구,10300,구의동,1,대지,0241,0074,세림에버빌,2025-02-15,31000,62.76,24.0,4.0,,,2011,연립다세대,중개거래,서울 광진구
2025,11440,마포구,10100,아현동,1,대지,0804,0000,더클래시,2025-02-15,110000,43.27,0.0,11.0,,,2022,아파트,중개거래,"서울 마포구, 서울 서대문구"
2025,11710,송파구,10700,가락동,1,대지,0165,0000,래미안파크팰리스,2025-02-15,177800,84.885,0.0,12.0,,20250224,2007,아파트,중개거래,서울 송파구
2025,11740,강동구,10900,천호동,1,대지,0316,0001,세종팰리스,2025-02-15,36000,43.54,32.0,2.0,,,2012,연립다세대,중개거래,서울 강동구
2025,11500,강서구,10900,방화동,1,대지,0292,0001,양지샤인빌,2025-02-15,33500,38.88,27.0,3.0,,,2017,연립다세대,중개거래,서울 강서구
2025,11290,성북구,13500,종암동,1,대지,0080,0000,래미안크리시엘,2025-02-15,75000,59.99,0.0,13.0,,20250221,2004,아파트,중개거래,서울 성북구
2025,11200,성동구,10200,하왕십리동,1,대지,1070,0000,센트라스,2025-02-15,94000,40.94,0.0,21.0,,,2016,아파트,중개거래,서울 성동구
2025,11290,성북구,13500,종암동,1,대지,0080,0000,래미안크리시엘,2025-02-15,75000,59.99,0.0,13.0,,,2004,아파트,중개거래,서울 성북구
2025,11230,동대문구,10400,전농동,1,대지,0690,0000,래미안크레시티,2025-02-15,151000,84.98,0.0,20.0,,,2014,아파트,중개거래,서울 동대문구
2025,11200,성동구,10200,하왕십리동,1,대지,1070,0000,센트라스,2025-02-15,146000,59.93,0.0,8.0,,,2016,아파트,중개거래,"서울 관악구, 서울 성동구"
2025,11560,영등포구,10800,영등포동7가,1,대지,0203,0000,아크로타워스퀘어,2025-02-15,125000,59.91,0.0,3.0,,,2017,아파트,중개거래,서울 영등포구
2025,11500,강서구,10600,내발산동,1,대지,0650,0002,아데나팰리스,2025-02-15,26800,31.53,19.0,5.0,,,2016,연립다세대,중개거래,"서울 강서구, 서울 동대문구"
2025,11230,동대문구,10500,답십리동,1,대지,1003,0000,래미안위브,2025-02-15,129000,84.98,0.0,3.0,,,2014,아파트,중개거래,"경기 성남시 수정구, 서울 동대문구"
2025,11590,동작구,10700,사당동,1,대지,1139,0000,사당자이,2025-02-15,96000,84.49,0.0,15.0,,,1999,아파트,중개거래,서울 동작구
2025,11620,관악구,10100,봉천동,1,대지,1717,0000,관악푸르지오,2025-02-15,83500,59.58,0.0,11.0,,,2004,아파트,중개거래,서울 관악구
2025,11290,성북구,13300,정릉동,1,대지,1021,0000,대우,2025-02-15,35500,43.11,0.0,6.0,,,2001,아파트,중개거래,서울 성북구
2025,11440,마포구,11200,현석동,1,대지,0225,0000,래미안웰스트림,2025-02-15,149900,59.96,0.0,4.0,,,2016,아파트,중개거래,서울 마포구
2025,11560,영등포구,13200,신길동,1,대지,4950,0000,래미안에스티움,2025-02-15,153000,84.97,0.0,9.0,,,2017,아파트,중개거래,서울 영등포구
2025,11740,강동구,10900,천호동,1,대지,0432,0010,쌍용플래티넘리버,2025-02-15,20800,33.45,45.65,3.0,,,2004,오피스텔,중개거래,서울 강동구
2025,11530,구로구,10200,구로동,1,대지,0685,0070,현대연예인,2025-02-14,64000,84.91,0.0,7.0,,,1989,아파트,중개거래,서울 구로구
2025,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,2025-02-14,102000,27.68,0.0,7.0,,,2008,아파트,중개거래,서울 송파구
2025,11740,강동구,10100,명일동,1,대지,0054,0000,한양,2025-02-14,165000,119.37,0.0,15.0,,,1986,아파트,중개거래,서울 송파구
2025,11680,강남구,10300,개포동,1,대지,0012,0000,성원대치2단지아파트,2025-02-14,125000,39.53,0.0,15.0,,,1992,아파트,중개거래,서울 강남구
2025,11200,성동구,11200,금호동4가,1,대지,1553,0000,힐스테이트서울숲리버,2025-02-14,240000,114.89,0.0,5.0,,,2018,아파트,중개거래,서울 성동구
2025,11260,중랑구,10100,면목동,1,대지,0069,0102,연세팰리스(69-102),2025-02-14,35700,30.12,18.0,2.0,,,2014,연립다세대,중개거래,서울 중랑구
2025,11350,노원구,10300,공릉동,1,대지,0725,0000,풍림아파트A,2025-02-14,63700,59.94,0.0,12.0,,,2001,아파트,중개거래,"서울 강동구, 서울 노원구"
2025,11620,관악구,10200,신림동,1,대지,0091,0021,리치빌라(91-21),2025-02-14,25050,56.73,32.0,-1.0,,,1993,연립다세대,직거래,
2025,11680,강남구,10100,역삼동,,,,,,2025-02-14,670000,648.1,240.0,0.0,,,1997,단독다가구,중개거래,서울 강남구
2025,11350,노원구,10600,중계동,1,대지,0502,0001,중계그린1단지,2025-02-14,40800,39.78,0.0,2.0,,,1990,아파트,중개거래,서울 노원구
2025,11710,송파구,10300,풍납동,1,대지,0162,0015,풍납빌라트,2025-02-14,40000,55.92,31.0,5.0,,,2004,연립다세대,중개거래,서울 송파구
2025,11590,동작구,10200,상도동,1,대지,0421,0000,삼성래미안2,2025-02-14,107000,84.796,0.0,8.0,,,2003,아파트,중개거래,서울 동작구
2025,11230,동대문구,10500,답십리동,1,대지,1009,0000,힐스테이트청계,2025-02-14,92500,48.98,0.0,14.0,,,2018,아파트,중개거래,서울 동대문구
2025,11470,양천구,10200,목동,1,대지,0548,0003,벽담주택(548-3),2025-02-14,27800,43.82,26.0,2.0,,,2006,연립다세대,중개거래,서울 양천구
2025,11200,성동구,11300,옥수동,1,대지,0436,0006,화이트캐슬,2025-02-14,200000,128.55,0.0,2.0,,,2005,아파트,직거래,
2025,11500,강서구,10900,방화동,1,대지,0814,0000,방화5,2025-02-14,40300,33.18,0.0,13.0,,,1994,아파트,중개거래,"경기 성남시 중원구, 서울 강서구"
2025,11110,종로구,17500,숭인동,1,대지,0317,0048,헤스티아,2025-02-14,13100,15.28,22.2252,2.0,,,2020,오피스텔,중개거래,서울 중구
2025,11215,광진구,10300,구의동,1,대지,0210,0010,삼원펠릭스,2025-02-14,33000,28.81,20.0,5.0,,,2017,연립다세대,중개거래,서울 중랑구
2025,11530,구로구,10200,구로동,1,대지,0103,0011,한솔로이젠트,2025-02-14,13500,35.7,45.45,14.0,,,2006,오피스텔,중개거래,서울 구로구
2025,11290,성북구,13900,석관동,1,대지,0332,0596,더블하이빌,2025-02-14,38400,58.29,37.0,3.0,,,2015,연립다세대,중개거래,서울 성북구
2025,11410,서대문구,11900,북가좌동,1,대지,0279,0018,행운빌라,2025-02-14,26000,55.2,24.0,2.0,,20250225,2001,연립다세대,중개거래,서울 서대문구
2025,11440,마포구,11100,신수동,1,대지,0462,0000,신촌숲아이파크,2025-02-14,300000,137.924,0.0,34.0,,,2019,아파트,중개거래,서울 서대문구
2025,11410,서대문구,11900,북가좌동,1,대지,0279,0018,행운빌라,2025-02-14,26000,55.2,24.0,2.0,,,2001,연립다세대,중개거래,서울 서대문구
2025,11530,구로구,10700,개봉동,1,대지,0489,0000,개봉동현대아이파크,2025-02-14,92000,84.98,0.0,22.0,,,2006,아파트,중개거래,서울 구로구
2025,11350,노원구,10300,공릉동,1,대지,0758,0000,태릉해링턴플레이스,2025-02-14,92500,74.95,0.0,3.0,,,2022,아파트,중개거래,서울 노원구
2025,11380,은평구,10800,역촌동,1,대지,0036,0046,경일빌라,2025-02-14,29700,67.21,30.0,3.0,,,2000,연립다세대,중개거래,서울 은평구
2025,11740,강동구,10900,천호동,1,대지,0425,0003,천호역 한강 푸르지오시티,2025-02-14,16950,25.06,35.66,24.0,,,2015,오피스텔,중개거래,서울 강동구
2025,11215,광진구,10100,중곡동,1,대지,0613,0006,샤인빌15차,2025-02-14,42000,42.59,26.0,5.0,,,2016,연립다세대,직거래,
2025,11410,서대문구,10600,천연동,1,대지,0145,0000,천연뜨란채,2025-02-14,79000,57.78,0.0,3.0,,,2006,아파트,중개거래,서울 서대문구
2025,11500,강서구,10500,마곡동,1,대지,0760,0000,마곡나루역보타닉푸르지오시티,2025-02-14,22000,22.2,31.65,13.0,,20250214,2017,오피스텔,중개거래,서울 강서구
2025,11470,양천구,10200,목동,1,대지,0318,0207,홍익빌라비동,2025-02-14,20000,55.92,24.0,3.0,,,1995,연립다세대,중개거래,인천 서구
2025,11740,강동구,10200,고덕동,1,대지,0210,0001,고덕센트럴푸르지오,2025-02-14,108000,59.14,0.0,13.0,,,2020,아파트,중개거래,서울 강동구
2025,11740,강동구,10500,길동,1,대지,0457,0000,청광플러스원큐브2차,2025-02-14,12300,14.495,0.0,11.0,,,2013,아파트,중개거래,서울 강동구
2025,11680,강남구,10100,역삼동,1,대지,0754,0000,개나리래미안,2025-02-14,290000,84.93,0.0,2.0,,20250214,2006,아파트,직거래,
2025,11305,강북구,10200,번동,1,대지,0427,0030,해날하이빌,2025-02-14,34047,49.81,31.0,6.0,,,2018,연립다세대,직거래,
